osmid,y,x,highway,street_count,ref,geometry
4181008992,48.2080473,16.3715865,,1,,POINT (16.3715865 48.2080473)
4181008993,48.208132,16.3716708,,4,,POINT (16.3716708 48.208132)
4181008996,48.208269,16.3719471,,3,,POINT (16.3719471 48.208269)
4181009590,48.2080694,16.3715168,,1,,POINT (16.3715168 48.2080694)
4181009993,48.208174,16.3716068,,4,,POINT (16.3716068 48.208174)
4181066089,48.2080175,16.3716862,,1,,POINT (16.3716862 48.2080175)
4181066189,48.2080386,16.371616,,1,,POINT (16.371616 48.2080386)
4181066389,48.2080743,16.3715007,,1,,POINT (16.3715007 48.2080743)
4181092991,48.2084106,16.3720637,,3,,POINT (16.3720637 48.2084106)
4181125789,48.2082797,16.3719244,,3,,POINT (16.3719244 48.2082797)
4181125990,48.2083806,16.3721273,,5,,POINT (16.3721273 48.2083806)
4181177118,48.2082053,16.3719047,,1,,POINT (16.3719047 48.2082053)
4181215225,48.208078,16.3717691,,1,,POINT (16.3717691 48.208078)
4181215228,48.2083441,16.3717771,,1,,POINT (16.3717771 48.2083441)
4181215230,48.2086675,16.3721169,,1,,POINT (16.3721169 48.2086675)
4181242316,48.2082917,16.371722,,1,,POINT (16.371722 48.2082917)
4181242318,48.20858,16.3723034,,1,,POINT (16.3723034 48.20858)
4181246004,48.2081207,16.3716775,,5,,POINT (16.3716775 48.2081207)
4181246007,48.2082582,16.371961,,1,,POINT (16.371961 48.2082582)
4181286209,48.2086218,16.3722148,,5,,POINT (16.3722148 48.2086218)
4181286909,48.2084343,16.3720138,,5,,POINT (16.3720138 48.2084343)
4181286910,48.2084894,16.3720728,,4,,POINT (16.3720728 48.2084894)
4181287114,48.208163,16.3715868,,1,,POINT (16.3715868 48.208163)
4181287117,48.2083011,16.3718693,,6,,POINT (16.3718693 48.2083011)
4181316914,48.2082324,16.3718475,,4,,POINT (16.3718475 48.2082324)
4183345850,48.203752,16.3803657,,3,,POINT (16.3803657 48.203752)
4183345857,48.2041652,16.3802074,,3,,POINT (16.3802074 48.2041652)
4183345862,48.2042262,16.3803867,,3,,POINT (16.3803867 48.2042262)
4185307096,48.2224697,16.3044988,,3,,POINT (16.3044988 48.2224697)
4185307098,48.2227892,16.3050044,,1,,POINT (16.3050044 48.2227892)
4185307099,48.222813,16.3049676,,4,,POINT (16.3049676 48.222813)
4185307101,48.2228421,16.3049222,,3,,POINT (16.3049222 48.2228421)
4185307104,48.2228897,16.3053185,,3,,POINT (16.3053185 48.2228897)
4185307112,48.2233079,16.303839,,3,,POINT (16.303839 48.2233079)
4185307115,48.2234077,16.3083566,,3,,POINT (16.3083566 48.2234077)
4185307117,48.2235811,16.3036508,,3,,POINT (16.3036508 48.2235811)
4188819528,48.171706,16.3490503,,1,,POINT (16.3490503 48.171706)
4188828495,48.1724546,16.3488909,,3,,POINT (16.3488909 48.1724546)
4188828499,48.1725026,16.3485647,,3,,POINT (16.3485647 48.1725026)
4188828501,48.1725065,16.3494051,,3,,POINT (16.3494051 48.1725065)
4188828503,48.1725239,16.3492993,,3,,POINT (16.3492993 48.1725239)
4188828506,48.1725903,16.3488446,,3,,POINT (16.3488446 48.1725903)
4188828513,48.1726156,16.3487635,,3,,POINT (16.3487635 48.1726156)
4188828516,48.172629,16.3490197,,3,,POINT (16.3490197 48.172629)
4188828527,48.1726903,16.3487789,,3,,POINT (16.3487789 48.1726903)
4188828531,48.1727503,16.348497,,3,,POINT (16.348497 48.1727503)
4188828532,48.1727719,16.3487598,,3,,POINT (16.3487598 48.1727719)
4188828533,48.1727857,16.3489016,,3,,POINT (16.3489016 48.1727857)
4188828546,48.1730098,16.348789,,1,,POINT (16.348789 48.1730098)
4188828566,48.1738671,16.348221,,1,,POINT (16.348221 48.1738671)
4191248595,48.1930514,16.3707141,,3,,POINT (16.3707141 48.1930514)
4191248597,48.1931725,16.3706157,,1,,POINT (16.3706157 48.1931725)
4191248599,48.1937491,16.3702549,,3,,POINT (16.3702549 48.1937491)
4191248600,48.193771,16.3704219,,1,,POINT (16.3704219 48.193771)
4191248606,48.1946532,16.3699551,crossing,4,,POINT (16.3699551 48.1946532)
4191248607,48.1947401,16.3700529,,3,,POINT (16.3700529 48.1947401)
4191248692,48.1937626,16.3703816,,3,,POINT (16.3703816 48.1937626)
4191248693,48.1937938,16.3704612,crossing,4,,POINT (16.3704612 48.1937938)
4191248795,48.1928905,16.3702993,,3,,POINT (16.3702993 48.1928905)
4191248801,48.1941143,16.3701746,,1,,POINT (16.3701746 48.1941143)
4191248808,48.1946961,16.37008,,3,,POINT (16.37008 48.1946961)
4191248898,48.1937546,16.370343,,1,,POINT (16.370343 48.1937546)
4191249999,48.1930704,16.3708348,,4,,POINT (16.3708348 48.1930704)
4191250003,48.1931804,16.3706536,,4,,POINT (16.3706536 48.1931804)
4191250007,48.1938405,16.3704905,,4,,POINT (16.3704905 48.1938405)
4191250011,48.1945978,16.3698251,,3,,POINT (16.3698251 48.1945978)
4191250014,48.1946711,16.3700122,,3,,POINT (16.3700122 48.1946711)
4191252656,48.1938824,16.3701845,,4,,POINT (16.3701845 48.1938824)
4191252661,48.1947313,16.3697221,,1,,POINT (16.3697221 48.1947313)
4191253042,48.1945172,16.3701218,,1,,POINT (16.3701218 48.1945172)
4191254021,48.192938,16.3702736,,3,,POINT (16.3702736 48.192938)
4191254028,48.1946386,16.3700394,,1,,POINT (16.3700394 48.1946386)
4191258297,48.1945365,16.3698679,,3,,POINT (16.3698679 48.1945365)
4191258298,48.1946133,16.3698147,,1,,POINT (16.3698147 48.1946133)
4191258299,48.194905,16.3695852,,3,,POINT (16.3695852 48.194905)
4191267699,48.1929458,16.3707264,crossing,4,,POINT (16.3707264 48.1929458)
4191267700,48.1929657,16.3705955,,3,,POINT (16.3705955 48.1929657)
4191267703,48.1937648,16.3703283,crossing,4,,POINT (16.3703283 48.1937648)
4191267705,48.1938038,16.3705082,,3,,POINT (16.3705082 48.1938038)
4191268090,48.1929602,16.3708104,crossing,4,,POINT (16.3708104 48.1929602)
4191268103,48.194398,16.3700759,,3,,POINT (16.3700759 48.194398)
4191276195,48.192927,16.370614,,3,,POINT (16.370614 48.192927)
4191276197,48.1931889,16.3706945,,1,,POINT (16.3706945 48.1931889)
4191276199,48.1946288,16.3698931,crossing,4,,POINT (16.3698931 48.1946288)
4191276593,48.19301,16.3705786,crossing,4,,POINT (16.3705786 48.19301)
4191276798,48.1941225,16.3702142,,4,,POINT (16.3702142 48.1941225)
4191276799,48.1941307,16.3702534,,1,,POINT (16.3702534 48.1941307)
4191276803,48.1945358,16.3701665,,3,,POINT (16.3701665 48.1945358)
4191319490,48.1942659,16.3701477,,3,,POINT (16.3701477 48.1942659)
4191319494,48.194761,16.37004,,3,,POINT (16.37004 48.194761)
4191464593,48.1788809,16.3763115,,4,,POINT (16.3763115 48.1788809)
4191464596,48.179297,16.376095,,1,,POINT (16.376095 48.179297)
4191464598,48.1798219,16.3758821,,1,,POINT (16.3758821 48.1798219)
4191464599,48.1798376,16.3759688,,1,,POINT (16.3759688 48.1798376)
4191464604,48.1800105,16.3758532,,3,,POINT (16.3758532 48.1800105)
4191464606,48.1801073,16.3758139,,3,,POINT (16.3758139 48.1801073)
4191496194,48.1780775,16.3766077,,4,,POINT (16.3766077 48.1780775)
4191496195,48.178758,16.3763609,,3,,POINT (16.3763609 48.178758)
4191496196,48.1788889,16.3763539,,1,,POINT (16.3763539 48.1788889)
4191497101,48.1793049,16.3761393,,3,,POINT (16.3761393 48.1793049)
4191497104,48.1798295,16.3759242,,4,,POINT (16.3759242 48.1798295)
4191497190,48.1793126,16.3761819,,1,,POINT (16.3761819 48.1793126)
4191497890,48.1785981,16.3739231,,1,,POINT (16.3739231 48.1785981)
4191498993,48.1786189,16.376419,,3,,POINT (16.376419 48.1786189)
4191498998,48.1788732,16.3762669,,1,,POINT (16.3762669 48.1788732)
4191509093,48.1801879,16.3756796,,3,,POINT (16.3756796 48.1801879)
4191549507,48.1755561,16.3776367,,3,,POINT (16.3776367 48.1755561)
4191549508,48.1755596,16.3775511,,3,,POINT (16.3775511 48.1755596)
4191567005,48.1744717,16.3780732,,4,,POINT (16.3780732 48.1744717)
4191581392,48.1754344,16.377706,,4,,POINT (16.377706 48.1754344)
4191581395,48.1757041,16.3776642,,3,,POINT (16.3776642 48.1757041)
4191581397,48.1743279,16.3781272,,3,,POINT (16.3781272 48.1743279)
4191581399,48.1754427,16.3777547,,1,,POINT (16.3777547 48.1754427)
4191584503,48.178193,16.3735657,,3,,POINT (16.3735657 48.178193)
4191584507,48.1784241,16.37185,,1,,POINT (16.37185 48.1784241)
4191584508,48.1785164,16.3722843,,1,,POINT (16.3722843 48.1785164)
4191584603,48.1775932,16.3768166,,4,,POINT (16.3768166 48.1775932)
4191584797,48.1780721,16.3758259,,1,,POINT (16.3758259 48.1780721)
4191584799,48.17814,16.3750064,crossing,4,,POINT (16.3750064 48.17814)
4191584800,48.1781787,16.3739144,,3,,POINT (16.3739144 48.1781787)
4191584801,48.1783871,16.3739546,,3,,POINT (16.3739546 48.1783871)
4191584802,48.1784077,16.3721257,,1,,POINT (16.3721257 48.1784077)
4191585193,48.1778061,16.3789804,,3,,POINT (16.3789804 48.1778061)
4191585195,48.1782386,16.3739526,,3,,POINT (16.3739526 48.1782386)
4191585196,48.1785087,16.3724138,crossing,4,,POINT (16.3724138 48.1785087)
4191585197,48.1785829,16.3711717,crossing,4,,POINT (16.3711717 48.1785829)
4191585392,48.1783406,16.373544,,3,,POINT (16.373544 48.1783406)
4191585395,48.1784255,16.3718038,,3,,POINT (16.3718038 48.1784255)
4191587098,48.1780669,16.3757121,crossing,4,,POINT (16.3757121 48.1780669)
4191591591,48.1787792,16.3739171,,1,,POINT (16.3739171 48.1787792)
4191592694,48.1787737,16.3736053,,1,,POINT (16.3736053 48.1787737)
4191629403,48.1784815,16.3718147,crossing,4,,POINT (16.3718147 48.1784815)
4191629404,48.1785436,16.3718256,,3,,POINT (16.3718256 48.1785436)
4191632591,48.177749,16.3738887,,3,,POINT (16.3738887 48.177749)
4191632593,48.1780143,16.378004,crossing,4,,POINT (16.378004 48.1780143)
4191632693,48.1779908,16.3783736,,1,,POINT (16.3783736 48.1779908)
4191632694,48.17804,16.3761252,,1,,POINT (16.3761252 48.17804)
4191633093,48.1779554,16.3789415,,3,,POINT (16.3789415 48.1779554)
4191633094,48.1779729,16.3786655,,1,,POINT (16.3786655 48.1779729)
4191633095,48.1784278,16.3735567,,3,,POINT (16.3735567 48.1784278)
4191633096,48.1784669,16.3735982,,3,,POINT (16.3735982 48.1784669)
4191633097,48.1785367,16.371956,,1,,POINT (16.371956 48.1785367)
4191633098,48.1785926,16.3736066,,1,,POINT (16.3736066 48.1785926)
4191633390,48.1789445,16.3735932,,3,,POINT (16.3735932 48.1789445)
4191638995,48.1781008,16.3766599,,4,,POINT (16.3766599 48.1781008)
4191638997,48.1781388,16.3761287,,1,,POINT (16.3761287 48.1781388)
4191639000,48.1784922,16.3739278,,3,,POINT (16.3739278 48.1784922)
4191639589,48.1781663,16.3758709,,1,,POINT (16.3758709 48.1781663)
4191640289,48.1786321,16.3703038,crossing,4,,POINT (16.3703038 48.1786321)
4191661901,48.1744804,16.3781242,,1,,POINT (16.3781242 48.1744804)
4191661902,48.1754249,16.3776504,,1,,POINT (16.3776504 48.1754249)
4191712791,48.1755801,16.3776728,,3,,POINT (16.3776728 48.1755801)
4191712792,48.1755867,16.3777097,,3,,POINT (16.3777097 48.1755867)
4191713091,48.1756768,16.3775042,,3,,POINT (16.3775042 48.1756768)
4191713589,48.175694,16.3776049,,4,,POINT (16.3776049 48.175694)
4191729689,48.1744625,16.3780198,,1,,POINT (16.3780198 48.1744625)
4191784091,48.1739757,16.3785105,,3,,POINT (16.3785105 48.1739757)
4191807094,48.1754486,16.3788587,,1,,POINT (16.3788587 48.1754486)
4191807095,48.1756911,16.3788981,,1,,POINT (16.3788981 48.1756911)
4191825389,48.1739116,16.3781578,,3,,POINT (16.3781578 48.1739116)
4191825390,48.1741151,16.3780908,,3,,POINT (16.3780908 48.1741151)
4191825492,48.174158,16.3781924,,3,,POINT (16.3781924 48.174158)
4191825493,48.1741748,16.3784038,,3,,POINT (16.3784038 48.1741748)
4191839901,48.1750849,16.3778588,,3,,POINT (16.3778588 48.1750849)
4191839902,48.175097,16.3779381,,1,,POINT (16.3779381 48.175097)
4191839903,48.1751135,16.3799537,,3,,POINT (16.3799537 48.1751135)
4191840392,48.1752893,16.3784551,,3,,POINT (16.3784551 48.1752893)
4191840596,48.1750847,16.3800606,crossing,4,,POINT (16.3800606 48.1750847)
4191840695,48.1753881,16.3769336,,3,,POINT (16.3769336 48.1753881)
4191844992,48.175359,16.3779081,,1,,POINT (16.3779081 48.175359)
4191844993,48.1753707,16.3779304,,1,,POINT (16.3779304 48.1753707)
4191852792,48.1753026,16.3775051,,1,,POINT (16.3775051 48.1753026)
4191852794,48.1753503,16.3788794,,3,,POINT (16.3788794 48.1753503)
4191855092,48.1749365,16.378001,,1,,POINT (16.378001 48.1749365)
4191855093,48.1751898,16.3799667,crossing,4,,POINT (16.3799667 48.1751898)
4191855096,48.1752584,16.3799759,,3,,POINT (16.3799759 48.1752584)
4191855097,48.1752709,16.3801415,,3,,POINT (16.3801415 48.1752709)
4191855098,48.1753414,16.3769277,,1,,POINT (16.3769277 48.1753414)
4191856989,48.1751766,16.3801622,crossing,4,,POINT (16.3801622 48.1751766)
4191856990,48.1752739,16.3800919,crossing,4,,POINT (16.3800919 48.1752739)
4191874289,48.17394,16.3783193,,4,,POINT (16.3783193 48.17394)
4194952629,48.2153168,16.3437952,,4,,POINT (16.3437952 48.2153168)
4195394417,48.1975432,16.2981232,,3,,POINT (16.2981232 48.1975432)
4196862960,48.2024344,16.3012975,,3,,POINT (16.3012975 48.2024344)
4196862962,48.2027041,16.3012969,,3,,POINT (16.3012969 48.2027041)
4196862963,48.2027318,16.30079,,3,,POINT (16.30079 48.2027318)
4196862974,48.2033496,16.300957,,3,,POINT (16.300957 48.2033496)
4196862975,48.2033979,16.300509,,3,,POINT (16.300509 48.2033979)
4199673472,48.1962277,16.3488188,,1,,POINT (16.3488188 48.1962277)
4201810605,48.2160858,16.3866044,,3,,POINT (16.3866044 48.2160858)
4201810606,48.2164007,16.386211,,3,,POINT (16.386211 48.2164007)
4204835884,48.2169317,16.4245937,,3,,POINT (16.4245937 48.2169317)
4204836006,48.2172935,16.4245386,,3,,POINT (16.4245386 48.2172935)
4204836008,48.2173127,16.4244876,,1,,POINT (16.4244876 48.2173127)
4204836017,48.2174562,16.4246499,,1,,POINT (16.4246499 48.2174562)
4206865669,48.2078297,16.4368759,,3,,POINT (16.4368759 48.2078297)
4206865761,48.2086135,16.4365044,,3,,POINT (16.4365044 48.2086135)
4206865783,48.2087976,16.4359083,,3,,POINT (16.4359083 48.2087976)
4207043131,48.186635,16.3737967,,1,,POINT (16.3737967 48.186635)
4207043512,48.186586,16.3734429,,1,,POINT (16.3734429 48.186586)
4207046300,48.1864516,16.3737508,,3,,POINT (16.3737508 48.1864516)
4207648827,48.1621782,16.3623937,,3,,POINT (16.3623937 48.1621782)
4207648835,48.2169114,16.3712351,,3,,POINT (16.3712351 48.2169114)
4207786546,48.1814616,16.4044502,,3,,POINT (16.4044502 48.1814616)
4207786547,48.1815081,16.404363,,3,,POINT (16.404363 48.1815081)
4207786549,48.1815507,16.4054318,,1,,POINT (16.4054318 48.1815507)
4207786551,48.1818022,16.4051912,,3,,POINT (16.4051912 48.1818022)
4207786552,48.1818331,16.4051616,,3,,POINT (16.4051616 48.1818331)
4207786553,48.1818926,16.4051073,,3,,POINT (16.4051073 48.1818926)
4207786555,48.1819464,16.4054113,,3,,POINT (16.4054113 48.1819464)
4209495788,48.1845692,16.3124148,,3,,POINT (16.3124148 48.1845692)
4209495991,48.184703,16.3118575,,3,,POINT (16.3118575 48.184703)
4210691994,48.185753,16.3734117,,1,,POINT (16.3734117 48.185753)
4210758692,48.1866049,16.376625,,1,,POINT (16.376625 48.1866049)
4210758992,48.1858795,16.3762523,,3,,POINT (16.3762523 48.1858795)
4210780889,48.1861843,16.375761,,1,,POINT (16.375761 48.1861843)
4210780989,48.1866314,16.3770304,,3,,POINT (16.3770304 48.1866314)
4210781089,48.1867748,16.3772987,,3,,POINT (16.3772987 48.1867748)
4210796792,48.1861099,16.3755468,,1,,POINT (16.3755468 48.1861099)
4210797793,48.1858461,16.374848,,1,,POINT (16.374848 48.1858461)
4210817992,48.1865398,16.3766855,,1,,POINT (16.3766855 48.1865398)
4214421625,48.1992023,16.4375744,,1,,POINT (16.4375744 48.1992023)
4214421626,48.1984506,16.43793,,4,,POINT (16.43793 48.1984506)
4214421628,48.1995505,16.4373661,,3,,POINT (16.4373661 48.1995505)
4214421630,48.1998316,16.4369843,,1,,POINT (16.4369843 48.1998316)
4214421631,48.1994373,16.4367701,,3,,POINT (16.4367701 48.1994373)
4214421633,48.1990523,16.4378183,,4,,POINT (16.4378183 48.1990523)
4214421634,48.199601,16.4377156,,3,,POINT (16.4377156 48.199601)
4214421635,48.1995813,16.4363298,,1,,POINT (16.4363298 48.1995813)
4214421638,48.1997392,16.4379677,,3,,POINT (16.4379677 48.1997392)
4214421639,48.1993924,16.4365334,,3,,POINT (16.4365334 48.1993924)
4214421641,48.1992959,16.4360253,,3,,POINT (16.4360253 48.1992959)
4214421642,48.1996238,16.4365355,,3,,POINT (16.4365355 48.1996238)
4214421643,48.1996599,16.4367107,,1,,POINT (16.4367107 48.1996599)
4214421644,48.199921,16.4377085,,1,,POINT (16.4377085 48.199921)
4214421645,48.1994096,16.4358095,,1,,POINT (16.4358095 48.1994096)
4214439843,48.1812112,16.4175123,,3,,POINT (16.4175123 48.1812112)
4214439861,48.1818158,16.4138788,,2,,POINT (16.4138788 48.1818158)
4214439877,48.1819607,16.4137004,,2,,POINT (16.4137004 48.1819607)
4214439884,48.1820927,16.4137022,,3,,POINT (16.4137022 48.1820927)
4214446796,48.1825862,16.4145981,,3,,POINT (16.4145981 48.1825862)
4214446797,48.1826942,16.4146951,,3,,POINT (16.4146951 48.1826942)
4215462851,48.1858225,16.3761297,,4,,POINT (16.3761297 48.1858225)
4215475191,48.1850048,16.3764485,,3,,POINT (16.3764485 48.1850048)
4215477013,48.1858323,16.3760541,,3,,POINT (16.3760541 48.1858323)
4215485896,48.1847312,16.3765294,,3,,POINT (16.3765294 48.1847312)
4215485899,48.1857565,16.376544,,3,,POINT (16.376544 48.1857565)
4215499001,48.1857537,16.3761016,,4,,POINT (16.3761016 48.1857537)
4215568487,48.219266,16.3930236,crossing,4,,POINT (16.3930236 48.219266)
4219381701,48.1855144,16.3734377,crossing,4,,POINT (16.3734377 48.1855144)
4219381704,48.1867312,16.3769311,,1,,POINT (16.3769311 48.1867312)
4219382093,48.1845924,16.380654,,1,,POINT (16.380654 48.1845924)
4219382795,48.1848835,16.3711553,,4,,POINT (16.3711553 48.1848835)
4219382796,48.1848999,16.3707691,crossing,4,,POINT (16.3707691 48.1848999)
4219410095,48.1841165,16.3742437,,3,,POINT (16.3742437 48.1841165)
4219410096,48.1846073,16.3759536,,3,,POINT (16.3759536 48.1846073)
4219416191,48.1854896,16.3730317,,3,,POINT (16.3730317 48.1854896)
4219424692,48.1841512,16.3756393,crossing,3,,POINT (16.3756393 48.1841512)
4219424693,48.1841924,16.3755828,,3,,POINT (16.3755828 48.1841924)
4219425199,48.1861045,16.3755529,,1,,POINT (16.3755529 48.1861045)
4219428089,48.1842257,16.3756476,,4,,POINT (16.3756476 48.1842257)
4219431192,48.184994,16.3710753,,3,,POINT (16.3710753 48.184994)
4219439294,48.1854057,16.3731822,,1,,POINT (16.3731822 48.1854057)
4219439297,48.1857773,16.3743541,,4,,POINT (16.3743541 48.1857773)
4219473096,48.1857647,16.3743173,,4,,POINT (16.3743173 48.1857647)
4219473191,48.1855909,16.3729123,crossing,4,,POINT (16.3729123 48.1855909)
4219473592,48.1855095,16.3732844,,3,,POINT (16.3732844 48.1855095)
4219473593,48.1856237,16.3730183,,3,,POINT (16.3730183 48.1856237)
4219474189,48.1854905,16.3729211,,4,,POINT (16.3729211 48.1854905)
4219474289,48.1855108,16.373323,crossing,4,,POINT (16.373323 48.1855108)
4219474489,48.1856535,16.3740142,,3,,POINT (16.3740142 48.1856535)
4220844935,48.2079938,16.3058759,,3,,POINT (16.3058759 48.2079938)
4220844936,48.2079778,16.3059933,,3,,POINT (16.3059933 48.2079778)
4225488687,48.1713763,16.343789,,3,,POINT (16.343789 48.1713763)
4225489590,48.1706141,16.3435334,,3,,POINT (16.3435334 48.1706141)
4225489591,48.1714665,16.3445373,,3,,POINT (16.3445373 48.1714665)
4225489593,48.1713066,16.3452046,,3,,POINT (16.3452046 48.1713066)
4225489602,48.1714388,16.3449523,,3,,POINT (16.3449523 48.1714388)
4225489610,48.1711046,16.3433698,,3,,POINT (16.3433698 48.1711046)
4225489612,48.1713308,16.3445192,,3,,POINT (16.3445192 48.1713308)
4225489618,48.1709575,16.3433268,,3,,POINT (16.3433268 48.1709575)
4225489621,48.1706493,16.3432797,,3,,POINT (16.3432797 48.1706493)
4225489635,48.171315,16.3449469,,3,,POINT (16.3449469 48.171315)
4225490293,48.1706128,16.343569,,3,,POINT (16.343569 48.1706128)
4225524124,48.1718891,16.3289393,,4,,POINT (16.3289393 48.1718891)
4225524126,48.1718299,16.3292344,,4,,POINT (16.3292344 48.1718299)
4225524127,48.1719705,16.328974,,3,,POINT (16.328974 48.1719705)
4225524128,48.1719167,16.3292691,,3,,POINT (16.3292691 48.1719167)
4225564736,48.1680946,16.3472606,crossing,4,,POINT (16.3472606 48.1680946)
4225567988,48.1676577,16.3470678,,3,,POINT (16.3470678 48.1676577)
4225568392,48.1673773,16.3468893,,3,,POINT (16.3468893 48.1673773)
4225570997,48.1675364,16.3471287,,1,,POINT (16.3471287 48.1675364)
4225570998,48.1675687,16.3470112,,3,,POINT (16.3470112 48.1675687)
4226216524,48.2244019,16.4035761,,3,,POINT (16.4035761 48.2244019)
4226216525,48.2245949,16.4033423,,3,,POINT (16.4033423 48.2245949)
4226463281,48.1804337,16.383475,,3,,POINT (16.383475 48.1804337)
4226463285,48.1789578,16.3831392,,3,,POINT (16.3831392 48.1789578)
4226463286,48.179289,16.3826673,,3,,POINT (16.3826673 48.179289)
4226466589,48.1805053,16.3825135,,4,,POINT (16.3825135 48.1805053)
4226475969,48.1797572,16.3836671,,3,,POINT (16.3836671 48.1797572)
4226806043,48.2450711,16.4340786,,3,,POINT (16.4340786 48.2450711)
4227786054,48.2207837,16.3607069,,1,,POINT (16.3607069 48.2207837)
4227786059,48.2216601,16.3739835,crossing,3,,POINT (16.3739835 48.2216601)
4227786060,48.2208173,16.3608219,,4,,POINT (16.3608219 48.2208173)
4227786061,48.2208964,16.3606851,,1,,POINT (16.3606851 48.2208964)
4227786062,48.2218114,16.3739797,,3,,POINT (16.3739797 48.2218114)
4227786063,48.2266198,16.368977,,3,,POINT (16.368977 48.2266198)
4227791394,48.2225337,16.3727257,crossing,3,,POINT (16.3727257 48.2225337)
4232044690,48.2262202,16.361518,,1,,POINT (16.361518 48.2262202)
4232044691,48.2263452,16.3614218,,3,,POINT (16.3614218 48.2263452)
4232044692,48.2263535,16.3614724,,3,,POINT (16.3614724 48.2263535)
4232044699,48.2265376,16.361351,,3,,POINT (16.361351 48.2265376)
4233359791,48.2128983,16.3507643,,1,,POINT (16.3507643 48.2128983)
4233359804,48.212825,16.350914,,3,,POINT (16.350914 48.212825)
4235151896,48.2141957,16.3620521,,1,,POINT (16.3620521 48.2141957)
4235178893,48.2177704,16.4061673,,4,,POINT (16.4061673 48.2177704)
4237532268,48.2234786,16.314455,,3,,POINT (16.314455 48.2234786)
4237532270,48.2233889,16.3142219,,3,,POINT (16.3142219 48.2233889)
4237831123,48.223456,16.3152304,,1,,POINT (16.3152304 48.223456)
4237831124,48.2234669,16.3152453,,1,,POINT (16.3152453 48.2234669)
4237831146,48.2231274,16.3150775,,1,,POINT (16.3150775 48.2231274)
4238805359,48.2125657,16.4029757,,4,,POINT (16.4029757 48.2125657)
4238805361,48.2144145,16.3971361,,3,,POINT (16.3971361 48.2144145)
4238805363,48.2129601,16.4030753,,3,,POINT (16.4030753 48.2129601)
4238819352,48.2105006,16.3903438,,4,,POINT (16.3903438 48.2105006)
4240747890,48.2049409,16.3627276,,3,,POINT (16.3627276 48.2049409)
4240747891,48.206351,16.3636696,,4,,POINT (16.3636696 48.206351)
4240747893,48.2057971,16.3627261,,4,,POINT (16.3627261 48.2057971)
4240747894,48.2058563,16.3628269,,4,,POINT (16.3628269 48.2058563)
4240747898,48.2056507,16.3629183,,4,,POINT (16.3629183 48.2056507)
4240747900,48.2065684,16.3644571,,4,,POINT (16.3644571 48.2065684)
4240747901,48.2062089,16.3638582,,4,,POINT (16.3638582 48.2062089)
4240747903,48.2057107,16.3630174,,4,,POINT (16.3630174 48.2057107)
4240747904,48.2068406,16.3644923,,4,,POINT (16.3644923 48.2068406)
4240750200,48.2034647,16.3577468,elevator,3,,POINT (16.3577468 48.2034647)
4240750203,48.203443,16.3575665,,3,,POINT (16.3575665 48.203443)
4240750204,48.2035697,16.357824,,4,,POINT (16.357824 48.2035697)
4240750206,48.2036489,16.3582426,,3,,POINT (16.3582426 48.2036489)
4240750209,48.2032008,16.3572376,,3,,POINT (16.3572376 48.2032008)
4241714225,48.2491571,16.3652241,,3,,POINT (16.3652241 48.2491571)
4241714228,48.249351,16.3652289,,3,,POINT (16.3652289 48.249351)
4244175601,48.1968645,16.3194088,,1,,POINT (16.3194088 48.1968645)
4244175608,48.1968989,16.318862,,1,,POINT (16.318862 48.1968989)
4244236391,48.1859721,16.3741007,,1,,POINT (16.3741007 48.1859721)
4244277189,48.1857822,16.3744459,,1,,POINT (16.3744459 48.1857822)
4244277389,48.185861,16.3743809,,3,,POINT (16.3743809 48.185861)
4244277390,48.1858848,16.3741632,,3,,POINT (16.3741632 48.1858848)
4244980438,48.1811373,16.4154399,,3,,POINT (16.4154399 48.1811373)
4244980439,48.1811631,16.4163493,,3,,POINT (16.4163493 48.1811631)
4244980449,48.1812994,16.4156106,,1,,POINT (16.4156106 48.1812994)
4244980450,48.1813037,16.4164081,,1,,POINT (16.4164081 48.1813037)
4244980451,48.1813056,16.4164528,,3,,POINT (16.4164528 48.1813056)
4244980452,48.1813166,16.4167121,,4,,POINT (16.4167121 48.1813166)
4244980453,48.1813185,16.4167768,,1,,POINT (16.4167768 48.1813185)
4244980455,48.1813641,16.4187173,,3,,POINT (16.4187173 48.1813641)
4244980457,48.1814191,16.4167721,,3,,POINT (16.4167721 48.1814191)
4244980458,48.1814321,16.4172644,,1,,POINT (16.4172644 48.1814321)
4244980461,48.181514,16.4168276,,3,,POINT (16.4168276 48.181514)
4244980463,48.1816724,16.4169203,,1,,POINT (16.4169203 48.1816724)
4244980464,48.1816981,16.4140325,,3,,POINT (16.4140325 48.1816981)
4244980466,48.1817314,16.413983,,3,,POINT (16.413983 48.1817314)
4244980467,48.1817605,16.4139466,,3,,POINT (16.4139466 48.1817605)
4244980468,48.1817781,16.417392,,3,,POINT (16.417392 48.1817781)
4244980472,48.1818534,16.4141808,,1,,POINT (16.4141808 48.1818534)
4244980475,48.1818688,16.4146572,,1,,POINT (16.4146572 48.1818688)
4244980476,48.181868,16.4143388,,3,,POINT (16.4143388 48.181868)
4244980479,48.1819043,16.4145317,,3,,POINT (16.4145317 48.1819043)
4244980483,48.1820267,16.4148456,,1,,POINT (16.4148456 48.1820267)
4244980486,48.1821036,16.414526,,3,,POINT (16.414526 48.1821036)
4244980487,48.1821569,16.4145648,,3,,POINT (16.4145648 48.1821569)
